"","ID","school","grade","age","sex","parents_educacion","familiy_influx","ses_auto","fruit","salud_auto","school_ses","school_kind","ses_auto_agrupado","familiy_influx_num","ses_auto_num","salud_num"
"1",1001,"PRIV-MEDIO","1",12,1,2,"alto",4,"no",4,"MEDIO","PRIV","Media",2,1,2
"2",1002,"PRIV-MEDIO","1",13,0,2,"alto",5,"no",4,"MEDIO","PRIV","Media",2,1,2
"3",1003,"PRIV-MEDIO","1",12,0,1,"bajo",5,"no",4,"MEDIO","PRIV","Media",0,1,2
"4",1004,"PRIV-MEDIO","1",13,0,2,"alto",8,"sí",4,"MEDIO","PRIV","Alta",2,2,2
"5",1005,"PRIV-MEDIO","1",13,1,1,"medio",7,"sí",5,"MEDIO","PRIV","Media",1,1,2
"6",1006,"PRIV-MEDIO","1",12,0,2,"alto",10,"sí",4,"MEDIO","PRIV","Alta",2,2,2
"7",1007,"PRIV-MEDIO","1",12,0,3,"alto",8,"no",3,"MEDIO","PRIV","Alta",2,2,1
"8",1008,"PRIV-MEDIO","1",13,0,3,"medio",10,"no",5,"MEDIO","PRIV","Alta",1,2,2
"9",1009,"PRIV-MEDIO","1",12,1,2,"medio",7,"no",2,"MEDIO","PRIV","Media",1,1,0
"10",1010,"PRIV-MEDIO","1",13,0,1,"bajo",4,"no",3,"MEDIO","PRIV","Media",0,1,1
"11",1011,"PRIV-MEDIO","1",12,0,2,"medio",5,"no",3,"MEDIO","PRIV","Media",1,1,1
"12",1012,"PRIV-MEDIO","1",12,0,2,"alto",7,"sí",3,"MEDIO","PRIV","Media",2,1,1
"13",1013,"PRIV-MEDIO","1",13,1,2,"medio",7,"no",4,"MEDIO","PRIV","Media",1,1,2
"14",1014,"PRIV-MEDIO","1",12,0,1,"medio",4,"no",3,"MEDIO","PRIV","Media",1,1,1
"15",1015,"PRIV-MEDIO","1",13,1,2,"medio",7,"no",2,"MEDIO","PRIV","Media",1,1,0
"16",1016,"PRIV-MEDIO","1",13,0,1,"medio",5,"no",3,"MEDIO","PRIV","Media",1,1,1
"17",1017,"PRIV-MEDIO","1",13,1,2,"bajo",7,"sí",4,"MEDIO","PRIV","Media",0,1,2
"18",1018,"PRIV-MEDIO","1",13,0,2,"alto",8,"sí",2,"MEDIO","PRIV","Alta",2,2,0
"19",1019,"PRIV-MEDIO","1",12,0,2,"medio",8,"no",4,"MEDIO","PRIV","Alta",1,2,2
"20",1020,"PRIV-MEDIO","1",12,1,2,"medio",7,"no",4,"MEDIO","PRIV","Media",1,1,2
"21",1021,"PRIV-MEDIO","1",12,0,2,"medio",9,"sí",3,"MEDIO","PRIV","Alta",1,2,1
"22",1022,"PRIV-MEDIO","1",13,0,0,"alto",8,"no",4,"MEDIO","PRIV","Alta",2,2,2
"23",1023,"PRIV-MEDIO","1",12,0,2,"medio",10,"sí",3,"MEDIO","PRIV","Alta",1,2,1
"24",1024,"PRIV-MEDIO","1",12,1,2,"medio",4,"no",4,"MEDIO","PRIV","Media",1,1,2
"25",1025,"PRIV-MEDIO","1",12,1,2,"medio",5,"sí",3,"MEDIO","PRIV","Media",1,1,1
"26",1026,"PRIV-MEDIO","1",12,1,1,"medio",5,"no",5,"MEDIO","PRIV","Media",1,1,2
"27",1027,"PRIV-MEDIO","1",13,1,2,"medio",8,"no",3,"MEDIO","PRIV","Alta",1,2,1
"28",1028,"PRIV-MEDIO","1",12,0,1,"medio",8,"no",3,"MEDIO","PRIV","Alta",1,2,1
"29",1029,"PRIV-MEDIO","1",12,0,2,"alto",8,"no",4,"MEDIO","PRIV","Alta",2,2,2
"30",1101,"PRIV-MEDIO","1",12,1,2,"medio",5,"no",3,"MEDIO","PRIV","Media",1,1,1
"31",1102,"PRIV-MEDIO","1",12,0,1,"bajo",7,"no",3,"MEDIO","PRIV","Media",0,1,1
"32",1103,"PRIV-MEDIO","1",12,0,2,"medio",5,"no",5,"MEDIO","PRIV","Media",1,1,2
"33",1104,"PRIV-MEDIO","1",12,1,2,"bajo",8,"no",4,"MEDIO","PRIV","Alta",0,2,2
"34",1105,"PRIV-MEDIO","1",13,1,0,"medio",7,"no",3,"MEDIO","PRIV","Media",1,1,1
"35",1106,"PRIV-MEDIO","1",13,0,1,"medio",7,"no",5,"MEDIO","PRIV","Media",1,1,2
"36",1107,"PRIV-MEDIO","1",12,0,1,"bajo",6,"no",5,"MEDIO","PRIV","Media",0,1,2
"37",1108,"PRIV-MEDIO","1",12,1,2,"alto",9,"no",3,"MEDIO","PRIV","Alta",2,2,1
"38",1109,"PRIV-MEDIO","1",12,1,2,"alto",7,"sí",4,"MEDIO","PRIV","Media",2,1,2
"39",1110,"PRIV-MEDIO","1",12,1,1,"medio",8,"no",3,"MEDIO","PRIV","Alta",1,2,1
"40",1111,"PRIV-MEDIO","1",12,0,3,"medio",4,"no",4,"MEDIO","PRIV","Media",1,1,2
"41",1112,"PRIV-MEDIO","1",12,0,2,"alto",5,"no",3,"MEDIO","PRIV","Media",2,1,1
"42",1113,"PRIV-MEDIO","1",12,0,2,"medio",6,"no",2,"MEDIO","PRIV","Media",1,1,0
"43",1114,"PRIV-MEDIO","1",12,0,3,"bajo",6,"no",4,"MEDIO","PRIV","Media",0,1,2
"44",1115,"PRIV-MEDIO","1",12,0,1,"medio",8,"no",3,"MEDIO","PRIV","Alta",1,2,1
"45",1116,"PRIV-MEDIO","1",14,1,1,"alto",5,"no",3,"MEDIO","PRIV","Media",2,1,1
"46",1117,"PRIV-MEDIO","1",12,1,1,"medio",8,"no",3,"MEDIO","PRIV","Alta",1,2,1
"47",1118,"PRIV-MEDIO","1",13,1,1,"bajo",8,"no",4,"MEDIO","PRIV","Alta",0,2,2
"48",1119,"PRIV-MEDIO","1",12,0,1,"bajo",3,"no",3,"MEDIO","PRIV","Baja",0,0,1
"49",1120,"PRIV-MEDIO","1",13,1,0,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"50",1121,"PRIV-MEDIO","1",12,1,2,"medio",8,"no",4,"MEDIO","PRIV","Alta",1,2,2
"51",1122,"PRIV-MEDIO","1",12,1,2,"medio",6,"no",2,"MEDIO","PRIV","Media",1,1,0
"52",1123,"PRIV-MEDIO","1",12,0,1,"bajo",5,"no",4,"MEDIO","PRIV","Media",0,1,2
"53",1124,"PRIV-MEDIO","1",13,0,2,"alto",8,"no",3,"MEDIO","PRIV","Alta",2,2,1
"54",1125,"PRIV-MEDIO","1",12,0,2,"medio",5,"no",5,"MEDIO","PRIV","Media",1,1,2
"55",1126,"PRIV-MEDIO","1",12,0,1,"medio",5,"no",4,"MEDIO","PRIV","Media",1,1,2
"56",1127,"PRIV-MEDIO","1",12,0,2,"medio",6,"no",3,"MEDIO","PRIV","Media",1,1,1
"57",1128,"PRIV-MEDIO","1",12,0,1,"medio",8,"no",2,"MEDIO","PRIV","Alta",1,2,0
"58",1129,"PRIV-MEDIO","1",12,1,2,"alto",5,"sí",5,"MEDIO","PRIV","Media",2,1,2
"59",1130,"PRIV-MEDIO","1",12,1,2,"medio",4,"no",3,"MEDIO","PRIV","Media",1,1,1
"60",1131,"PRIV-MEDIO","1",12,1,1,"medio",6,"no",3,"MEDIO","PRIV","Media",1,1,1
"61",1201,"PRIV-MEDIO","2",13,1,0,"alto",7,"no",3,"MEDIO","PRIV","Media",2,1,1
"62",1202,"PRIV-MEDIO","2",13,0,1,"medio",5,"no",5,"MEDIO","PRIV","Media",1,1,2
"63",1203,"PRIV-MEDIO","2",13,1,2,"alto",6,"no",3,"MEDIO","PRIV","Media",2,1,1
"64",1204,"PRIV-MEDIO","2",13,1,2,"alto",8,"no",3,"MEDIO","PRIV","Alta",2,2,1
"65",1205,"PRIV-MEDIO","2",13,0,1,"alto",7,"no",4,"MEDIO","PRIV","Media",2,1,2
"66",1206,"PRIV-MEDIO","2",14,1,2,"alto",9,"no",4,"MEDIO","PRIV","Alta",2,2,2
"67",1207,"PRIV-MEDIO","2",13,0,2,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"68",1208,"PRIV-MEDIO","2",13,0,2,"medio",7,"sí",4,"MEDIO","PRIV","Media",1,1,2
"69",1209,"PRIV-MEDIO","2",13,1,1,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"70",1210,"PRIV-MEDIO","2",13,1,2,"medio",8,"no",5,"MEDIO","PRIV","Alta",1,2,2
"71",1211,"PRIV-MEDIO","2",13,0,1,"medio",5,"no",2,"MEDIO","PRIV","Media",1,1,0
"72",1212,"PRIV-MEDIO","2",13,1,1,"bajo",8,"no",4,"MEDIO","PRIV","Alta",0,2,2
"73",1213,"PRIV-MEDIO","2",13,0,0,"medio",7,"sí",3,"MEDIO","PRIV","Media",1,1,1
"74",1214,"PRIV-MEDIO","2",13,0,1,"medio",5,"no",3,"MEDIO","PRIV","Media",1,1,1
"75",1215,"PRIV-MEDIO","2",13,1,2,"alto",6,"no",4,"MEDIO","PRIV","Media",2,1,2
"76",1216,"PRIV-MEDIO","2",14,1,2,"medio",7,"no",2,"MEDIO","PRIV","Media",1,1,0
"77",1217,"PRIV-MEDIO","2",14,1,3,"medio",7,"sí",3,"MEDIO","PRIV","Media",1,1,1
"78",1218,"PRIV-MEDIO","2",13,0,1,"bajo",7,"no",3,"MEDIO","PRIV","Media",0,1,1
"79",1219,"PRIV-MEDIO","2",13,1,2,"medio",5,"sí",4,"MEDIO","PRIV","Media",1,1,2
"80",1220,"PRIV-MEDIO","2",14,1,1,"alto",7,"no",5,"MEDIO","PRIV","Media",2,1,2
"81",1221,"PRIV-MEDIO","2",13,1,2,"alto",5,"no",5,"MEDIO","PRIV","Media",2,1,2
"82",1222,"PRIV-MEDIO","2",13,0,2,"medio",7,"no",3,"MEDIO","PRIV","Media",1,1,1
"83",1223,"PRIV-MEDIO","2",14,0,3,"alto",7,"no",4,"MEDIO","PRIV","Media",2,1,2
"84",1224,"PRIV-MEDIO","2",13,0,2,"alto",8,"no",3,"MEDIO","PRIV","Alta",2,2,1
"85",1225,"PRIV-MEDIO","2",13,1,1,"alto",8,"no",5,"MEDIO","PRIV","Alta",2,2,2
"86",1226,"PRIV-MEDIO","2",13,1,1,"medio",6,"sí",5,"MEDIO","PRIV","Media",1,1,2
"87",1227,"PRIV-MEDIO","2",13,1,2,"bajo",7,"no",3,"MEDIO","PRIV","Media",0,1,1
"88",1301,"PRIV-MEDIO","2",14,0,3,"medio",6,"no",1,"MEDIO","PRIV","Media",1,1,0
"89",1302,"PRIV-MEDIO","2",13,2,0,"alto",9,"no",5,"MEDIO","PRIV","Alta",2,2,2
"90",1303,"PRIV-MEDIO","2",14,1,1,"bajo",6,"no",3,"MEDIO","PRIV","Media",0,1,1
"91",1304,"PRIV-MEDIO","2",14,0,1,"medio",6,"no",5,"MEDIO","PRIV","Media",1,1,2
"92",1305,"PRIV-MEDIO","2",13,0,1,"medio",5,"sí",2,"MEDIO","PRIV","Media",1,1,0
"93",1306,"PRIV-MEDIO","2",14,1,2,"bajo",7,"no",5,"MEDIO","PRIV","Media",0,1,2
"94",1307,"PRIV-MEDIO","2",13,0,1,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"95",1308,"PRIV-MEDIO","2",13,1,2,"medio",6,"no",3,"MEDIO","PRIV","Media",1,1,1
"96",1309,"PRIV-MEDIO","2",14,1,2,"medio",5,"sí",3,"MEDIO","PRIV","Media",1,1,1
"97",1310,"PRIV-MEDIO","2",14,1,2,"medio",5,"no",2,"MEDIO","PRIV","Media",1,1,0
"98",1311,"PRIV-MEDIO","2",14,0,3,"bajo",3,"no",3,"MEDIO","PRIV","Baja",0,0,1
"99",1312,"PRIV-MEDIO","2",13,2,2,"medio",3,"no",3,"MEDIO","PRIV","Baja",1,0,1
"100",1313,"PRIV-MEDIO","2",14,0,2,"medio",8,"no",2,"MEDIO","PRIV","Alta",1,2,0
"101",1314,"PRIV-MEDIO","2",14,0,2,"medio",7,"no",3,"MEDIO","PRIV","Media",1,1,1
"102",1315,"PRIV-MEDIO","2",13,0,2,"medio",5,"no",3,"MEDIO","PRIV","Media",1,1,1
"103",1316,"PRIV-MEDIO","2",15,1,2,"medio",6,"no",5,"MEDIO","PRIV","Media",1,1,2
"104",1317,"PRIV-MEDIO","2",13,0,2,"medio",3,"no",3,"MEDIO","PRIV","Baja",1,0,1
"105",1318,"PRIV-MEDIO","2",13,1,3,"alto",5,"no",3,"MEDIO","PRIV","Media",2,1,1
"106",1319,"PRIV-MEDIO","2",13,0,2,"alto",7,"no",3,"MEDIO","PRIV","Media",2,1,1
"107",1320,"PRIV-MEDIO","2",13,1,2,"bajo",5,"no",4,"MEDIO","PRIV","Media",0,1,2
"108",1321,"PRIV-MEDIO","2",14,0,1,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"109",1322,"PRIV-MEDIO","2",13,0,2,"medio",7,"no",3,"MEDIO","PRIV","Media",1,1,1
"110",1323,"PRIV-MEDIO","2",13,1,1,"alto",9,"no",4,"MEDIO","PRIV","Alta",2,2,2
"111",1324,"PRIV-MEDIO","2",14,1,1,"medio",6,"no",4,"MEDIO","PRIV","Media",1,1,2
"112",1325,"PRIV-MEDIO","2",13,1,2,"medio",8,"no",4,"MEDIO","PRIV","Alta",1,2,2
"113",1326,"PRIV-MEDIO","2",13,1,2,"alto",5,"no",3,"MEDIO","PRIV","Media",2,1,1
"114",2001,"PUBL-ALTO","1",13,0,2,"medio",3,"no",2,"ALTO","PUBL","Baja",1,0,0
"115",2002,"PUBL-ALTO","1",13,0,2,"alto",7,"sí",4,"ALTO","PUBL","Media",2,1,2
"116",2003,"PUBL-ALTO","1",12,1,2,"medio",6,"no",3,"ALTO","PUBL","Media",1,1,1
"117",2004,"PUBL-ALTO","1",12,0,3,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"118",2005,"PUBL-ALTO","1",12,0,1,"bajo",7,"no",2,"ALTO","PUBL","Media",0,1,0
"119",2006,"PUBL-ALTO","1",14,1,1,"medio",6,"no",5,"ALTO","PUBL","Media",1,1,2
"120",2007,"PUBL-ALTO","1",12,1,2,"medio",6,"sí",4,"ALTO","PUBL","Media",1,1,2
"121",2008,"PUBL-ALTO","1",13,1,1,"medio",6,"no",5,"ALTO","PUBL","Media",1,1,2
"122",2009,"PUBL-ALTO","1",12,1,1,"alto",8,"no",2,"ALTO","PUBL","Alta",2,2,0
"123",2010,"PUBL-ALTO","1",13,0,0,"medio",5,"sí",2,"ALTO","PUBL","Media",1,1,0
"124",2011,"PUBL-ALTO","1",12,1,2,"medio",5,"no",5,"ALTO","PUBL","Media",1,1,2
"125",2012,"PUBL-ALTO","1",14,0,1,"bajo",8,"no",3,"ALTO","PUBL","Alta",0,2,1
"126",2013,"PUBL-ALTO","1",13,0,2,"alto",8,"no",5,"ALTO","PUBL","Alta",2,2,2
"127",2014,"PUBL-ALTO","1",12,1,1,"bajo",10,"no",5,"ALTO","PUBL","Alta",0,2,2
"128",2015,"PUBL-ALTO","1",13,1,0,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"129",2016,"PUBL-ALTO","1",13,1,1,"bajo",8,"no",3,"ALTO","PUBL","Alta",0,2,1
"130",2017,"PUBL-ALTO","1",13,1,1,"alto",1,"no",3,"ALTO","PUBL","Baja",2,0,1
"131",2018,"PUBL-ALTO","1",12,1,1,"medio",4,"no",2,"ALTO","PUBL","Media",1,1,0
"132",2019,"PUBL-ALTO","1",12,0,2,"bajo",6,"sí",3,"ALTO","PUBL","Media",0,1,1
"133",2020,"PUBL-ALTO","1",13,1,2,"alto",7,"no",5,"ALTO","PUBL","Media",2,1,2
"134",2021,"PUBL-ALTO","1",13,1,2,"bajo",5,"no",3,"ALTO","PUBL","Media",0,1,1
"135",2022,"PUBL-ALTO","1",13,0,3,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"136",2023,"PUBL-ALTO","1",13,0,3,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"137",2301,"PUBL-ALTO","1",13,1,3,"medio",8,"sí",5,"ALTO","PUBL","Alta",1,2,2
"138",2302,"PUBL-ALTO","1",12,1,1,"medio",6,"sí",3,"ALTO","PUBL","Media",1,1,1
"139",2303,"PUBL-ALTO","1",12,1,2,"alto",8,"sí",4,"ALTO","PUBL","Alta",2,2,2
"140",2304,"PUBL-ALTO","1",12,0,2,"medio",6,"no",2,"ALTO","PUBL","Media",1,1,0
"141",2305,"PUBL-ALTO","1",12,0,2,"alto",6,"no",2,"ALTO","PUBL","Media",2,1,0
"142",2306,"PUBL-ALTO","1",12,1,2,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"143",2307,"PUBL-ALTO","1",12,0,3,"medio",5,"no",2,"ALTO","PUBL","Media",1,1,0
"144",2308,"PUBL-ALTO","1",13,1,2,"medio",7,"sí",2,"ALTO","PUBL","Media",1,1,0
"145",2309,"PUBL-ALTO","1",13,0,1,"medio",6,"no",2,"ALTO","PUBL","Media",1,1,0
"146",2310,"PUBL-ALTO","1",13,0,3,"bajo",6,"sí",2,"ALTO","PUBL","Media",0,1,0
"147",2311,"PUBL-ALTO","1",12,0,3,"alto",6,"no",2,"ALTO","PUBL","Media",2,1,0
"148",2312,"PUBL-ALTO","1",12,0,2,"medio",5,"sí",4,"ALTO","PUBL","Media",1,1,2
"149",2313,"PUBL-ALTO","1",12,0,2,"bajo",5,"no",3,"ALTO","PUBL","Media",0,1,1
"150",2314,"PUBL-ALTO","1",12,1,1,"medio",6,"sí",3,"ALTO","PUBL","Media",1,1,1
"151",2315,"PUBL-ALTO","1",12,0,2,"medio",6,"no",3,"ALTO","PUBL","Media",1,1,1
"152",2316,"PUBL-ALTO","1",13,1,2,"alto",9,"no",3,"ALTO","PUBL","Alta",2,2,1
"153",2317,"PUBL-ALTO","1",12,1,3,"medio",3,"no",2,"ALTO","PUBL","Baja",1,0,0
"154",2318,"PUBL-ALTO","1",12,1,2,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"155",2319,"PUBL-ALTO","1",13,0,1,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"156",2320,"PUBL-ALTO","1",13,0,2,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"157",2321,"PUBL-ALTO","1",12,1,2,"alto",6,"no",3,"ALTO","PUBL","Media",2,1,1
"158",2322,"PUBL-ALTO","1",13,0,2,"alto",6,"no",3,"ALTO","PUBL","Media",2,1,1
"159",2323,"PUBL-ALTO","1",13,1,1,"medio",1,"no",2,"ALTO","PUBL","Baja",1,0,0
"160",2324,"PUBL-ALTO","1",12,1,1,"bajo",6,"no",2,"ALTO","PUBL","Media",0,1,0
"161",2325,"PUBL-ALTO","1",13,0,1,"bajo",2,"no",3,"ALTO","PUBL","Baja",0,0,1
"162",2401,"PUBL-ALTO","1",12,0,2,"medio",9,"no",2,"ALTO","PUBL","Alta",1,2,0
"163",2402,"PUBL-ALTO","1",13,0,1,"medio",7,"no",2,"ALTO","PUBL","Media",1,1,0
"164",2403,"PUBL-ALTO","1",13,0,3,"medio",8,"no",3,"ALTO","PUBL","Alta",1,2,1
"165",2404,"PUBL-ALTO","1",12,1,1,"bajo",5,"no",4,"ALTO","PUBL","Media",0,1,2
"166",2405,"PUBL-ALTO","1",13,1,1,"alto",7,"no",3,"ALTO","PUBL","Media",2,1,1
"167",2406,"PUBL-ALTO","1",12,0,1,"bajo",5,"no",3,"ALTO","PUBL","Media",0,1,1
"168",2407,"PUBL-ALTO","1",12,1,1,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"169",2408,"PUBL-ALTO","1",12,1,1,"medio",8,"no",3,"ALTO","PUBL","Alta",1,2,1
"170",2409,"PUBL-ALTO","1",12,1,1,"bajo",8,"no",4,"ALTO","PUBL","Alta",0,2,2
"171",2410,"PUBL-ALTO","1",12,0,3,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"172",2411,"PUBL-ALTO","1",13,1,1,"medio",5,"no",5,"ALTO","PUBL","Media",1,1,2
"173",2413,"PUBL-ALTO","1",13,0,1,"medio",8,"no",4,"ALTO","PUBL","Alta",1,2,2
"174",2414,"PUBL-ALTO","1",12,0,1,"medio",7,"sí",4,"ALTO","PUBL","Media",1,1,2
"175",2415,"PUBL-ALTO","1",12,0,1,"medio",6,"no",4,"ALTO","PUBL","Media",1,1,2
"176",2416,"PUBL-ALTO","1",12,0,2,"medio",8,"no",5,"ALTO","PUBL","Alta",1,2,2
"177",2417,"PUBL-ALTO","1",12,0,3,"medio",5,"no",2,"ALTO","PUBL","Media",1,1,0
"178",2418,"PUBL-ALTO","1",12,1,1,"alto",8,"sí",3,"ALTO","PUBL","Alta",2,2,1
"179",2419,"PUBL-ALTO","1",13,0,2,"bajo",6,"no",2,"ALTO","PUBL","Media",0,1,0
"180",2420,"PUBL-ALTO","1",12,0,3,"alto",8,"no",2,"ALTO","PUBL","Alta",2,2,0
"181",2421,"PUBL-ALTO","1",12,1,2,"medio",6,"no",5,"ALTO","PUBL","Media",1,1,2
"182",2501,"PUBL-ALTO","1",13,0,2,"bajo",7,"no",2,"ALTO","PUBL","Media",0,1,0
"183",2502,"PUBL-ALTO","1",12,1,0,"medio",6,"sí",3,"ALTO","PUBL","Media",1,1,1
"184",2503,"PUBL-ALTO","1",12,0,3,"medio",8,"no",2,"ALTO","PUBL","Alta",1,2,0
"185",2504,"PUBL-ALTO","1",12,1,1,"medio",10,"no",3,"ALTO","PUBL","Alta",1,2,1
"186",2505,"PUBL-ALTO","1",12,1,2,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"187",2506,"PUBL-ALTO","1",13,1,3,"medio",6,"no",2,"ALTO","PUBL","Media",1,1,0
"188",2507,"PUBL-ALTO","1",12,2,2,"medio",7,"no",3,"ALTO","PUBL","Media",1,1,1
"189",2508,"PUBL-ALTO","1",12,0,1,"alto",6,"no",3,"ALTO","PUBL","Media",2,1,1
"190",2509,"PUBL-ALTO","1",13,0,2,"alto",7,"no",3,"ALTO","PUBL","Media",2,1,1
"191",2510,"PUBL-ALTO","1",13,1,1,"bajo",5,"no",5,"ALTO","PUBL","Media",0,1,2
"192",2511,"PUBL-ALTO","1",12,0,1,"medio",7,"sí",3,"ALTO","PUBL","Media",1,1,1
"193",2512,"PUBL-ALTO","1",13,0,1,"bajo",5,"no",5,"ALTO","PUBL","Media",0,1,2
"194",2513,"PUBL-ALTO","1",12,1,1,"medio",5,"no",5,"ALTO","PUBL","Media",1,1,2
