Source,Target,Distance,num_paths,initial_config,final_config,path,search_depth,chunks,vals_str
35,05,4,1,Tower,Partial,"[[35, 19, 6, 14, 5]]",2,1,SGGG
35,06,2,1,Tower,Flat,"[[35, 19, 6]]",1,0,GG
35,07,7,3,Tower,Flat,"[[35, 25, 8, 2, 13, 24, 18, 7], [35, 25, 12, 4, 10, 24, 18, 7], [35, 25, 12, 4, 10, 23, 29, 7]]",NA,NA,NA
35,08,2,1,Tower,Flat,"[[35, 25, 8]]",1,0,GG
35,09,7,1,Tower,Flat,"[[35, 19, 6, 0, 15, 26, 20, 9]]",4,2,SSSGSGG
35,10,4,1,Tower,Flat,"[[35, 25, 12, 4, 10]]",1,1,GSGG
35,11,5,2,Tower,Flat,"[[35, 19, 6, 14, 5, 11], [35, 19, 6, 0, 15, 11]]",NA,NA,NA
35,12,2,1,Tower,Partial,"[[35, 25, 12]]",1,0,GG
35,13,4,1,Tower,Partial,"[[35, 25, 8, 2, 13]]",1,1,GSGG
35,14,3,1,Tower,Partial,"[[35, 19, 6, 14]]",2,1,SGG
35,15,4,1,Tower,Partial,"[[35, 19, 6, 0, 15]]",2,1,SGGG
35,16,7,1,Tower,Partial,"[[35, 25, 12, 4, 10, 23, 29, 16]]",4,2,SSSGSGG
35,17,8,3,Tower,Partial,"[[35, 19, 6, 14, 5, 11, 22, 28, 17], [35, 19, 6, 0, 15, 11, 22, 28, 17], [35, 19, 6, 0, 15, 26, 20, 9, 17]]",NA,NA,NA
35,18,6,2,Tower,Partial,"[[35, 25, 8, 2, 13, 24, 18], [35, 25, 12, 4, 10, 24, 18]]",NA,NA,NA
35,19,1,1,Tower,Partial,"[[35, 19]]",1,0,G
35,20,6,1,Tower,Partial,"[[35, 19, 6, 0, 15, 26, 20]]",4,1,SSSGGG
35,21,3,1,Tower,Partial,"[[35, 25, 8, 21]]",2,1,SGG
35,22,6,2,Tower,Partial,"[[35, 19, 6, 14, 5, 11, 22], [35, 19, 6, 0, 15, 11, 22]]",NA,NA,NA
35,23,5,1,Tower,Partial,"[[35, 25, 12, 4, 10, 23]]",3,1,SSGGG
35,24,5,2,Tower,Partial,"[[35, 25, 8, 2, 13, 24], [35, 25, 12, 4, 10, 24]]",NA,NA,NA
35,25,1,1,Tower,Partial,"[[35, 25]]",1,0,G
35,26,5,1,Tower,Partial,"[[35, 19, 6, 0, 15, 26]]",2,2,SGSGG
35,27,3,1,Tower,Partial,"[[35, 19, 6, 27]]",2,1,SGG
35,28,7,2,Tower,Partial,"[[35, 19, 6, 14, 5, 11, 22, 28], [35, 19, 6, 0, 15, 11, 22, 28]]",NA,NA,NA
35,29,6,1,Tower,Partial,"[[35, 25, 12, 4, 10, 23, 29]]",4,1,SSSGGG
35,30,7,2,Tower,Tower,"[[35, 19, 6, 14, 5, 11, 22, 30], [35, 19, 6, 0, 15, 11, 22, 30]]",NA,NA,NA
35,31,6,1,Tower,Tower,"[[35, 19, 6, 0, 15, 26, 31]]",4,1,SSSGGG
35,32,6,1,Tower,Tower,"[[35, 25, 12, 4, 10, 23, 32]]",4,1,SSSGGG
35,33,6,2,Tower,Tower,"[[35, 25, 8, 2, 13, 24, 33], [35, 25, 12, 4, 10, 24, 33]]",NA,NA,NA
35,34,4,2,Tower,Tower,"[[35, 19, 6, 27, 34], [35, 25, 8, 21, 34]]",NA,NA,NA
